2558,Selfie IPA,Berryessa,Y
2559,X-Mas 2015,Anchor,Y
2560,Dog-Nip Pale Ale,Bike-Dog/Rivision Brewwing,Y
2561,Kolsch Style Ale,Fort Point Brewing,Y
2562,Confirm nor Deny,Russian River,Y
2563,Monsoon IIPA,Fieldwork Brewing,Y
2564,Bourbon County Stout 2013(7oz),Goose Island,Y
2565,Bourbon County Stout 2014(7oz),Goose Island,Y
2566,Bourbon County Stout 2015(7oz),Goose Island,Y
2567,KBS (7oz),Founders,Y
2568,Zin Barrel-Aged Drakonic (7oz),Drake's,Y
2569,Barrel-Aged Stout (7oz),Epidemic Ales Nightshade,Y
2570,8 Maids a Milkin (7oz),The Bruery,Y
2571,Velvet Merkin (7oz),Firestone-Walker,Y
2572,Black Steel Milk Stout (N2),EJ Phair,Y
2573,PB Victory @ Sea (10oz),Ballast Point,Y
2574,Coconut Victory @ Sea (10oz),Ballast Point,Y
2575,Peppermint Victory@Sea (10oz),Ballast Point,Y
2576,Magically Hoplicious,Altamont,Y
2577,Lager At World's End,Epidemic Ales,Y
2578,Honey Badger IIPA,Marin/Cellarmaker,Y
2579,Pinchy Jeek Barl Ale,Anderson Valley,Y
2580,Hop Highway IPA,Belching Beaver Brewery,Y
2581,River Rye'd Rye IPA,Sierra Nevada,Y
2582,Hipster Conformant,Faction,Y
2583,Manifesto Belgian Wit,Eagle Rock,Y
2584,NXS IPA,Stone/Sierra Nevada,Y
2585,Citra Sour (10oz),Almanac,Y
2586,Blackberry Barley Wine (10oz),New Belgium,Y
2587,Fourth Bore IPA,E.J. Phair,Y
2588,Saison De Brettaville (10oz),Almanac,Y
2589,XXVII Anniversary Porter(10oz),Deschutes,Y
2590,Big Brown Beaver (10oz),Berryessa,Y
2591,Xocoveza Mocha Stout (10oz),Stone,Y
2592,Dub IIPA,10 Barrel,Y
2593,Horchata Imperial Stout (10oz),Belching Beaver,Y
2594,Great Beer Great Wine,Russian River,Y
2595,Tuft's Ship IPA,Berryessa,Y
2596,Citradelic IPA,New Belgium,Y
2597,Big Chicken Imperial IPA(10oz),Henhouse Brewing,Y
2598,Hoppy Sour Mandarina (10oz)-S,Almanac,Y
2599,Lava Man Red Ale,Kona Brewing Co.,Y
2600,Peach de Brettaville (10oz)-S,Almanac,Y
2601,Midnight Cove (10oz),Schubros,Y
2602,Wanderer IIPA,Fort Point Brewing,Y
2603,Dopplebock,Founders,Y
2604,Canadian Breakfast Stout-10oz,Founders,Y
2605,ReDANKulous Imperial Red,Founders,Y
2606,Project Pam Black IPA (10oz),Founders,Y
2607,Azacca IPA,Founders,Y
2608,Manderina Tart Saison,Fieldwork,Y
2609,Sea Salt Grapefruit IPA,Fieldwork Sea Farmer,Y
2610,Viking's Lament (10oz),Fieldwork,Y
2611,Red Ryder,Faction,Y
2612,Java World Stout (N2),Faction,Y
2613,Leather Bound Books (10oz) -S,Altamont,Y
2614,Something New,Altamont,Y
2615,Spring Training Saison,Fort Point,Y
2616,IPA,Redwood Curtain,Y
2617,Project X Red IPA,Track 7/Altamont,Y
2618,with Grapefruit Bitters,Calicraft The City IPA,Y
2619,4th Anniversary Pilsner,Track 7,Y
2620,Wakatu Sour,Almanac,Y
2621,Fog Cutter IIPA,Lost Coast,Y
2622,Don't Call it Frisco IIPA,Almanac,Y
2623,Valley/Heart's Delight(10oz)-S,Almanac,Y
2624,Kook DIPA,Pizza Port,Y
2625,The Bloody Belgian (10oz),Eight Bridges,Y
2626,Patch Honey Porter (10oz),Eight Bridges Berry,Y
2627,Fusion 35 IPA,Lagunitas,Y
2628,Blizzicane Bock (10oz),Sierra Nevada,Y
2629,Pineapple Sculpin IPA,Ballast Point,Y
2630,Ginger Gose (10oz)-S,Almanac,Y
2631,Wrought Iron IPA,Abita,Y
2632,Hoppy Palm Pale,Track 7,Y
2633,Dubbel Track Belgian,Track 7,Y
2634,Ogden Belgian Tripel (10oz),Goose Island,Y
2635,Relative Hoppiness DIPA,Fieldwork/Alpine,Y
2636,Porter,Redwood Curtain,Y
2637,Tropical IPA,Sierra Nevada,Y
2638,Barrel Aged Sour Stout-10oz,Track 7 Bourbon,Y
2639,Negative Ghost Rider Black IPA,Faction,Y
2640,Nitro Pale (N2),Founders,Y
2641,Centennial IPA,Hermitage,Y
2642,Westfalia Red Ale,Fort Point,Y
2643,Merlin Nitro Milk Stout (N2),Firestone-Walker,Y
2644,Luponic Distortion IPA,Firestone-Walker,Y
2645,Aunt Sally Sour,Lagunitas,Y
2646,Popgun Pilsner,Speakeasy,Y
2647,West-ified Imp Coffee Stout7oz,Lagunitas High,Y
2648,Chisel IPA,Fieldwork,Y
2649,Crosby Stills & Hash Pale,Faction,Y
2650,Breaking Bud IPA,Knee Deep,Y
2651,Continuum Pilsner,Tap It,Y
2652,Noma Cloud IIIPA (10oz),Sonoma Springs,Y
2653,Romantic Chemistry IPA,Dogfish Head,Y
2654,Happy Hops Pale,Russian River,Y
2655,Sour Cherry (7oz)-S,Hermitage,Y
2656,Black Thai Tea Porter,Fieldwork,Y
2657,Pale Ale,Ballast Point,Y
2658,Convergence DIPA,Fieldwork,Y
2659,Squirrel IPA,Fort Point,Y
2660,Villager IPA,Fort Point,Y
2661,Park Wheat,Fort Point,Y
2662,Pale Ale,Saint Archer,Y
2663,Catty Shack IPA,Altamont,Y
2664,Syndicate 03 Imp. Stout (10oz),Speakeasy,Y
2665,Even Keel Session IPA,Ballast Point Mango,Y
2666,New Dogtown Pale,Lagunitas,Y
2667,Full Blown Stout (N2),Tap It,Y
2668,Man With 1 Red Shoe RIPA,Half Moon Bay,Y
2669,Kona Coffee Imperial Stout,Kona De Grind Buzz,Y
2670,Hop Addict DIPA,Track 7,Y
2671,Orange Splash Lager,Anchor,Y
2672,White Elephan' t'Ale Kuyt,Oakland Brewing,Y
2673,Stomper Pale,Faction,Y
2674,PT-2 Pale,Schubros,Y
2675,BB-1 DIPA,Schubros,Y
2676,IPA,Henhouse,Y
2677,Sculpin on Nitro (N2),Ballast Point,Y
2678,Watermelon Dorado DIPA,Ballast Point,Y
2679,Twisted Monk Belgian,Dust Bowl,Y
2680,Cuvee de Tomme (10oz) -S,Lost Abby,Y
2681,Subliminal Gold IPA,Sonoma Springs,Y
2682,Breakfast Stout,Founders,Y
2683,Mex. Hot Chocolate Stout (N2),Fieldwork,Y
2684,BB-3 IPA,Schubros,Y
2685,Daypack Pale,Fieldwork,Y
2686,Something Different IPA,Faction,Y
2687,The Bay DIPA,Calicraft,Y
2688,Slow Roll Session IPA,Track 7,Y
2689,Oats Strong Blonde (10oz),Lagunitas Bitter,Y
2690,Quest Pale,King Harbor,Y
2691,Free Agent DIPA,Henhouse,Y
2692,Fluidity Imperial IPA,Triple Voodoo,Y
2693,Otra Vez Gose (10oz),Sierra Nevada,Y
2694,Motorboat IPA,Morgan Territory,Y
2695,Old Diablo Barleywine (10oz),Morgan Territory,Y
2696,Marauder Scotch Ale,Morgan Territory,Y
2697,California Cream Ale,Morgan Territory,Y
2698,"Locked,Bocked,Ready To Rock-10",Morgan Territory,Y
2699,Double Betty DIPA (10oz),Hangar 24,Y
2700,Go West! IPA,Anchor,Y
2701,St. Thomas IPA,Fieldwork,Y
2702,Ginger Lemon Radler,Boulevard,Y
2703,Curmudgeon Old Ale (10 oz),Founders,Y
2704,Mo-Ville Pale,Triple Voodoo,Y
2705,Ready Set Gose-S,Uinta,Y
2706,Merbear Rye IPA,Coronado,Y
2707,Golden Ticket IPA,EJ Phair,Y
2708,Salted Cucumber Saison,Fieldwork,Y
2709,BB-4 IPA,Schubros,Y
2710,Campfire Nitro Stout-N2,High Water,Y
2711,Smash IPA,Sonoma Springs,Y
2712,Galaxy Juice IPA,Fieldwork,Y
2713,Magnifico con Calor (10oz),Founders Mango,Y
2714,Native IPA,Fort Point,Y
2715,Mocha Chocolate Coffee Porter,Triple Voodoo,Y
2716,Hoppy Pilsner,St. Archer,Y
2717,Tongue Buckler IRA (10oz),Ballast Point,Y
2718,American Pale Ale,Tap It,Y
2719,Citra Gose -S,Calicraft,Y
2720,Craft Pilsner,Almanac,Y
2721,Orderville IPA,Modern Times,Y
2722,Fortunate Islands Wheat,Modern Times,Y
2723,Aurora Red Rye IPA,Modern Times,Y
2724,Blazing World Amber,Modern Times,Y
2725,Black House Oatmeal Stout-10oz,Modern Times,Y
2726,MegaBlackHouse Imp. Stout-10oz,Modern Times,Y
2727,Fruitlands Strawberry Gose,Modern Times,Y
2728,Hoppy Annihilation DIPA,Eight Bridges,Y
2729,Big Easy Session IPA,Abita,Y
2730,Born Again Yesterday Pale,Lagunitas,Y
2731,Mango Crush Wheat,Altamont,Y
2732,Booming Rollers IPA,Modern Times,Y
2733,Mango Wheat,Anchor,Y
2734,Retribrewtion Imp. IPA - 10oz,High Water,Y
2735,Moxee-Moron,Sierra Nevada,Y
2736,Pat-Rye-Ot,Sierra Nevada,Y
2737,Sweet Sunny South,Sierra Nevada,Y
2738,Session Rye with Hibiscus-10oz,Sierra Nevada West Latitude,Y
2739,Family Values,Sierra Nevada,Y
2740,Union Robust Stout (10oz),Sierra Nevada Stout of the,Y
2741,Green Rest IPA,Fieldwork,Y
2742,Wervik Saison,Schubros,Y
2743,High Sea IPA,Fieldwork,Y
2744,Devil Dancer IIIPA (10oz),Founders,Y
2745,Fat Hoppy,New Belgium/Firestone-Walker,Y
2746,Fat Pale,New Belgium/Rhinegeist,Y
2747,Fat Funk,New Belgium/Allagash,Y
2748,Fat Wild,New Belgium/Avery,Y
2749,Fat Sour Apple,New Belgium/Hopworks,Y
2750,CV-5 IIPA,Schubro's,Y
2751,Blonde American Lager,Guinness,Y
2752,Stag Hop Pale Ale,Triple Voodoo,Y
2753,Walk Off IPA,Triple Voodoo,Y
2754,Midnight Coffee Stout,Laughing Monk,Y
2755,Dank Of America IIPA,Altamont,Y
2756,Summer Ale,Sam Adams,Y
2757,Verdot Grand Gose (10oz)-S,Fieldwork Petit,Y
2758,Wicked Ailment Pale,Epidemic Ales,Y
2759,Lomaland Saison,Modern Times,Y
2760,Easy Way IPA,Ninkasi,Y
2761,Amnesia Haze IPA,Fieldwork,Y
2762,Immortal IPA,Elysian,Y
2763,Passion and Guava Gose-S 10oz,Modern Times Fruitlands,Y
2764,Protocosmos IPA,Modern Times,Y
2765,Cherry Berliner Weisse-10oz,North Coast Tart,Y
2766,Steller IPA,North Coast,Y
2767,Wolf Pup Session IPA,Golden Road,Y
2768,White IPA,Blue Moon,Y
2769,SNAFU IIPA (10oz),Tap It,Y
2770,Sharkbite Red,Pizza Port,Y
2771,Pink Peppercorn Saison,Belching Beaver Brewery,Y
2772,Amber ESB,Drakes,Y
2773,Ancient Mariner Lime Gose,Fieldwork,Y
2774,Big Axe Double IPA,Triple Voodoo,Y
2775,Tim the Kiwi IPA,EJ Phair,Y
2776,Pulp Free IPA,Fieldwork,Y
2777,Golden Rule DIPA,Fieldwork,Y
2778,Swirly Brown,King Harbor,Y
2779,Space Cake IIPA (10oz),Clown Shoes,Y
2780,Blackberry Sour,Black Market,Y
2781,Friends Pinot Noir Saison,Modern Times Universal,Y
2782,Integral IPA,Device,Y
2783,Pale Ale,Laughing Monk,Y
2784,BoomingRollers Hoppy Citra IPA,Modern Times,Y
2785,Cream Ale-N2,Coronado Brewing,Y
2786,Stingray Imp. IPA,Coronado Brewing,Y
2787,Easy Up Pale,Coronado Brewing,Y
2788,Seacoast Pilsner,Coronado Brewing,Y
2789,Double Down Imp. Red Ale,Wildcard,Y
2790,Longshore IPA,Fieldwork,Y
2791,Taco Truck Lager,Dust Bowl,Y
2792,Odeprot Imp IPA,Anchor,Y
2793,Tsunami Session IPA,Sonoma Springs,Y
2794,Hazy Train IPA,Fieldwork,Y
2795,Down Under Pale,Redwood Curtain,Y
2796,No Soul Red Sour (10oz),Tap It,Y
2797,Subtropical Gold IPA,Sonoma Springs,Y
2798,Pulp IPA,Fieldwork,Y
2799,Coffee Milk Stout,Stone,Y
2800,Misfit Stream IPA,Fieldwork,Y
2801,BB-8 IPA,Schubros,Y
2802,Octoberfest 2016,Sierra Nevada,Y
2803,Fortunate Islands Wheat Ale,Modern Times Grapefruit,Y
2804,San Francisco IPA,Almanac,Y
2805,Wheat Dreams IPA,Triple Voodoo,Y
2806,Breaka Dawn Belgium Pale,Triple Voodoo,Y
2807,Anxiety Pils Pilsner,Triple Voodoo,Y
2808,Scottish Ale (N2),Saint Archer,Y
2809,Double IPA,Saint Archer,Y
2810,Citra 7 IPA,Saint Archer,Y
2811,Terrace IPA,Fieldwork,Y
2812,SlowNoma Saison,Sonoma Springs,Y
2813,Animal IPA,Fort Point,Y
2814,Berliner Weisse - S,Tap It,Y
2815,Shower Beer,Fieldwork,Y
2816,Flyaway Pilsner,Drake's,Y
2817,Rock City Amber,Schubros,Y
2818,Dammed Double IPA,Belching Beaver,Y
2819,Hop Tart -S,Black Market,Y
2820,Blind Tiger Double IPA (10oz),Speakeasy,Y
2821,Hanks Pale,Berryessa,Y
2822,Graveyard Pale,Pizza Port,Y
2823,Bat Exodus IPA,E.J Phair,Y
2824,Sunny Daze Blonde,Barrelhouse,Y
2825,Grave Digger Black IPA (10oz),Auburn Alehouse,Y
2826,Oktoberfest,Auburn Alehouse,Y
2827,Fusion 41,Lagunitas,Y
2828,IPA,Oskar Blues,Y
2829,Coconut IPA,King Harbor,Y
2830,Isabella Blonde,Kern River,Y
2831,Malas Parablas,Track 7,Y
2832,Oneida Pale,Modern Times,Y
2833,Field Trial Blonde,Fieldwork,Y
2834,Overripe! IPA,Fieldwork,Y
2835,Wild & Restless Oktoberfest,Wildcard,Y
2836,Wolf Mother TIPA (10oz),Golden Road,Y
2837,Citrus Mistress IPA,Hop Valley,Y
2838,60 Minute IPA,Dogfish Head,Y
2839,Just Outstanding IPA,Kern River,Y
2840,Pincushion Pilsner,Device,Y
2841,Mosaic Session IPA,Karl Strauss,Y
2842,Churro Cream Ale,Fieldwork,Y
2843,3 On The Tree IIIPA (10oz),Tap It,Y
2844,Pekko Chu IPA,Moylans,Y
2845,Orchard Street IPA,Fieldwork,Y
2846,Even Year IPA,Wildcard,Y
2847,Alpha Centauri Imp. IPA (10oz),Hop Valley,Y
2848,Dry Hopped Steam,Anchor,Y
2849,Christmas 2016,Anchor,Y
2850,Sukahop IPA,Track 7,Y
2851,Pumpkin Milk Stout (10oz),Belching Beaver,Y
2852,Aurora Hoppyalis IPA,Karl Strauss,Y
2853,Belladonna Pale Ale,Epidemic Ales,Y
2854,Peanut Butter Milk Stout,Belching Beaver,Y
2855,Riot Reboot Rye Pale,Track 7,Y
2856,Keller Pilsner,Sierra Nevada,Y
2857,Lemon Zest Blonde,Sierra Nevada,Y
2858,Vienna Lager,Sierra Nevada,Y
2859,Stateside Pride (10oz),Sierra Nevada,Y
2860,Peacho de Chico,Sierra Nevada,Y
2861,P24 Sour Saison,Sierra Nevada,Y
2862,Schwarzbier,Sierra Nevada,Y
2863,Beer Camp Double IPA,Sierra Nevada,Y
2864,Baltic Joy,Sierra Nevada,Y
2865,Narwhal w/currants (10oz),Sierra Nevada Barrel-Aged,Y
2866,Cool Kids IPA,Calicraft,Y
2867,Oathouse Pale,Triple Voodoo,Y
2868,Raspberry Berliner Weisse,New Glory,Y
2869,Sushi Beer,Fieldwork,Y
2870,Total Crystallization IPA,Ninkasi,Y
2871,Azacca Pale,Redwood Curtain,Y
2872,King Citra Double IPA,Fieldwork,Y
2873,Winter Heartbreak Hoppy Pale,Device,Y
2874,Jolly Rodger '16 (10oz),Drake's,Y
2875,Steel Share IPA,Plow,Y
2876,St. Francis Patersbier,Laughing Monk,Y
2877,Phantom Bride IPA,Belching Beaver,Y
2878,Sliced Nectarine IPA,Moody Tongue,Y
2879,Fruitlands Blood Orange-S,Modern Times,Y
2880,Mega Fortunate Islands DIPA,Modern Times,Y
2881,Saison Citron,Golden Road,Y
2882,Cranberry Wheat,Schubros,Y
2883,Sidecar Orange Pale,Sierra Nevada,Y
2884,Hanalei IPA,Kona Brewing,Y
2885,City of the Sun IPA,Modern Times,Y
2886,City of the Dead Stout,Modern Times,Y
2887,Centaur Gardens IPA,Modern Times,Y
2888,"Blonde, James Blonde",Ex Novo,Y
2889,Oatmeal Stout (N2),Founders,Y
2890,Final Final IPA,Auburn Alehouse,Y
2891,Espresso Macchiato (N2),BareBottle,Y
2892,Fog Ripper (10oz) -S,Fieldwork,Y
2893,Macadamia Nut Porter,6 Rivers,Y
2894,No Regerts Pale,Morgan Territory,Y
2895,Beer Camp Golden IPA,Sierra Nevada,Y
2896,Hoppy Xtra Pale Ale,New Glory,Y
2897,9 Ladies Dancing- (10oz),The Bruery,Y
2898,Hammock Ale,Fieldwork,Y
2899,Boaty McBoatface Session IPA,BareBottle,Y
2900,Brotherhood Steam,Anchor,Y
2901,Doc Ricketts IPA,English Ales,Y
2902,Enjoy By 2/14/17,Stone,Y
2903,La Fuerza Mexican Lager,Berryessa,Y
2904,Imperial Stout (10oz),Lagunitas Willet Barrel Aged,Y
2905,TropiCali Dank IPA,Tap It,Y
2906,Beast Oakland Kolsch,Ale Industries,Y
2907,stichoppyaladocious IPA,Sonoma Springs Hazycalifragili,Y
2908,Guava Islander IPA,Coronado,Y
2909,5th Anniversary Pale,Track 7,Y
2910,Lizard of Koz Imp. Stout (7oz),Founders,Y
2911,Book Of Palms (10oz) -S,Laughing Monk,Y
2912,Scurvy Fighter Pale,BareBottle,Y
2913,Karl The Fog IPA,Laughing Monk,Y
2914,5 On It Pale Ale,Faction,Y
2915,Nutty Operator-(N2),Altamont,Y
2916,PC Pilsner,Founders,Y
2917,Liberty IPA,Anchor,Y
2918,Meyer Lemon Lager,Anchor,Y
2919,Zombrew IPA,Epidemic Ales,Y
2920,Mandarin Coconut Gose -S,New Glory,Y
2921,Swash IPA,Fieldwork,Y
2922,Auto Shop IPA,Gilman Brewing,Y
2923,Conceivable Session IPA,EJ Phair,Y
2924,Ale Camino Amber,Tap It,Y
2925,Sasquatch Strong Ale,Faction,Y
2926,Stud Muffin IPA,Faction,Y
2927,Black Hoodie Lager,Faction,Y
2928,Hella Revised IPA,Altamont/Revision,Y
2929,New Frontier Kolsch,Fort Point/SF Brewers Guild,Y
2930,Automatic Export Lager,Fort Point,Y
2931,Peach IPA,Sierra Nevada,Y
2932,Los Locos Mexican Lager,Epic Brewing,Y
2933,Caltucky Stout (10oz),Tap It,Y
2934,Black IPA,Sierra Nevada,Y
2935,RPM IPA,Boneyard,Y
2936,Frootwood (10oz),Founders,Y
2937,Corner Shop IPA,Fieldwork,Y
2938,Party Cove -S,Fieldwork,Y
2939,White Widow Double IPA,Marin,Y
2940,Ruminous Pale,Shadow Puppet,Y
2941,Grove Stand Double IPA,Fieldwork,Y
2942,Gone Away IPA,Half Acre,Y
2943,Rejection,Russian River,Y
2944,9 Lives IPA,Blue Note,Y
2945,Heidi Kolsch,Blue Note,Y
2946,Hopamine Pale,Blue Note,Y
2947,Sour Apricot Funk (10oz),Blue Note,Y
2948,Coffee & Milk IPA,Fieldwork,Y
2949,Voodoo Ranger IPA,New Belgium,Y
2950,Clear Skies IPA,Fieldwork,Y
2951,"Duck, Duck, Juice! IPA",Sonoma Springs,Y
2952,Extra Pale Ale,Track 7,Y
2953,Emerald Triangle Pale,Eel River,Y
2954,Hop & Glo IIPA,Fieldwork,Y
2955,Brainless on Raspberries -N2,Epic Brewing,Y
2956,Simcoe Dust IPA,BareBottle,Y
2957,California Cologne Kolsch,BareBottle,Y
2958,Sourdough Wheat,BareBottle,Y
2959,Standard Pale Ale,Fort Point,Y
2960,Pour Decisions DIPA,E.J. Phair,Y
2961,Mango Cart Berliner Weiss,Golden Road,Y
2962,Bloomsday IPA,Fieldwork,Y
2963,Steve DIPA,Laughing Monk,Y
